time           AA         BB         polymer 
17620.7        0.0002     0.0001     0.4975
17630.7        0.0002     0.0001     0.4975
17631.1        0.0002     0.0001     0.4976
17632          0.0002     0.0001     0.4977
17634.8        0.0002     0.0001     0.4977
17636.5        0.0002     0.0001     0.4977
17636.9        0.0002     0.0001     0.4977
17645.7        0.0002     0.0001     0.4977
17647.3        0.0002     0.0001     0.4976
17650.5        0.0002     0.0001     0.4976
17652.6        0.0002     0.0001     0.4977
17652.8        0.0002     0.0001     0.4978
17658.1        0.0002     0.0001     0.4978
17672.3        0.0002     0.0001     0.4978
17680.1        0.0002     0.0001     0.4978
17687.9        0.0002     0.0001     0.4979
17693.9        0.0002     0.0001     0.498 
17698.3        0.0002     0.0001     0.498 
17701.1        0.0002     0.0001     0.4979
17715.8        0.0002     0.0001     0.4978
17719.6        0.0002     0.0001     0.4979
17727.2        0.0002     0.0001     0.4979
17727.7        0.0002     0.0001     0.4979
17731          0.0002     0.0001     0.498 
17731.6        0.0002     0.0001     0.4979
17732.2        0.0002     0.0001     0.4978
17734.5        0.0002     0.0001     0.4979
17737.5        0.0002     0.0001     0.4979
17738          0.0002     0.0001     0.4979
17738.2        0.0002     0.0001     0.498 
17739.7        0.0002     0.0001     0.4979
17742.5        0.0002     0.0001     0.498 
17751.4        0.0002     0.0001     0.4981
17757.2        0.0002     0.0001     0.4982
17766.5        0.0002     0.0001     0.4982
17767.7        0.0002     0.0001     0.4983
17768.6        0.0002     0.0001     0.4984
17768.9        0.0002     0.0001     0.4985
17769.8        0.0002     0.0001     0.4985
17785.8        0.0002     0.0001     0.4984
17786.1        0.0002     0.0001     0.4984
17787.7        0.0002     0.0001     0.4984
17796.4        0.0002     0.0001     0.4984
17798.4        0.0002     0.0001     0.4984
17801.8        0.0002     0.0001     0.4984
17807          0.0002     0.0001     0.4984
17808.5        0.0002     0.0001     0.4985
17814          0.0002     0.0001     0.4984
17818.1        0.0002     0.0001     0.4983
17818.6        0.0002     0.0001     0.4984
17819.4        0.0002     0.0001     0.4984
17839.7        0.0002     0.0001     0.4984
17848.2        0.0002     0.0001     0.4983
17849.3        0.0002     0.0001     0.4984
17862.6        0.0002     0.0001     0.4983
17863.4        0.0002     0.0001     0.4982
17864.9        0.0002     0.0001     0.4982
17868.2        0.0002     0.0001     0.4983
17875.2        0.0002     0.0001     0.4984
17879.3        0.0002     0.0001     0.4984
17906.2        0.0002     0.0001     0.4985
17906.6        0.0002     0.0001     0.4985
17921.2        0.0002     0.0001     0.4985
17928.3        0.0002     0.0001     0.4986
17930.1        0.0002     0.0001     0.4986
17930.4        0.0002     0.0001     0.4986
17933.1        0.0002     0.0001     0.4987
17933.3        0.0002     0.0001     0.4987
17934          0.0002     0.0001     0.4987
17939.5        0.0002     0.0001     0.4987
17941.1        0.0002     0.0001     0.4987
17941.6        0.0002     0.0001     0.4988
17943.7        0.0002     0.0001     0.4988
17948          0.0002     0.0001     0.4988
17953.2        0.0002     0.0001     0.4988
17960.4        0.0002     0.0001     0.4989
17963.2        0.0002     0.0001     0.499 
17974          0.0002     0.0001     0.499 
17974.4        0.0002     0.0001     0.4989
17975          0.0002     0.0001     0.4989
17975.7        0.0002     0.0001     0.4989
17977.2        0.0002     0.0001     0.4989
17978.8        0.0002     0.0001     0.4989
17981.8        0.0002     0.0001     0.4988
17986.6        0.0002     0.0001     0.4989
17993.6        0.0002     0.0001     0.4989
17994.7        0.0002     0.0001     0.4989
17999.4        0.0002     0.0001     0.4989
18000.8        0.0002     0.0001     0.4989
18000.9        0.0002     0.0001     0.4989
18006.1        0.0002     0.0001     0.4989
18006.3        0.0002     0.0001     0.4988
18009.2        0.0002     0.0001     0.4989
18011.8        0.0002     0.0001     0.499 
18012.8        0.0002     0.0001     0.4991
18014.9        0.0002     0.0001     0.4992
18015.8        0.0002     0.0001     0.4992
18030          0.0002     0.0001     0.4991
18031.8        0.0002     0.0001     0.4991
18036.4        0.0002     0.0001     0.4991
18037.1        0.0002     0.0001     0.4991
18042.9        0.0002     0.0001     0.4991
18043          0.0002     0.0001     0.4991
18045.2        0.0002     0.0001     0.4991
18055.2        0.0002     0.0001     0.4992
18070.4        0.0002     0.0001     0.4993
18071.7        0.0002     0.0001     0.4992
18072.9        0.0002     0.0001     0.4992
18078.2        0.0002     0.0001     0.4992
18079.6        0.0002     0.0001     0.4993
18080.9        0.0002     0.0001     0.4992
18084.5        0.0002     0.0001     0.4993
18090.1        0.0002     0.0001     0.4993
18092.9        0.0002     0.0001     0.4993
18099.6        0.0002     0.0001     0.4994
18104.3        0.0002     0.0001     0.4993
18106.7        0.0002     0.0001     0.4993
18108          0.0002     0.0001     0.4994
18111.7        0.0002     0.0001     0.4995
18117.7        0.0002     0.0001     0.4995
18119.3        0.0002     0.0001     0.4995
18124.7        0.0002     0.0001     0.4996
18128          0.0002     0.0001     0.4996
18129.5        0.0002     0.0001     0.4996
18132.4        0.0002     0.0001     0.4996
18139.4        0.0002     0.0001     0.4995
18143.9        0.0002     0.0001     0.4995
18144.8        0.0002     0.0001     0.4995
18146          0.0002     0.0001     0.4995
18148          0.0002     0.0001     0.4995
18150          0.0002     0.0001     0.4996
18150.1        0.0002     0.0001     0.4997
18150.6        0.0002     0.0001     0.4998
18154.7        0.0002     0.0001     0.4998
18156.1        0.0002     0.0001     0.4998
18158.3        0.0002     0.0001     0.4997
18158.9        0.0002     0.0001     0.4997
18159.3        0.0002     0.0001     0.4996
18164.9        0.0002     0.0001     0.4997
18166.6        0.0002     0.0001     0.4997
18166.8        0.0002     0.0001     0.4996
18169.9        0.0002     0.0001     0.4997
18170.7        0.0002     0.0001     0.4997
18176.8        0.0002     0.0001     0.4997
18182.6        0.0002     0.0001     0.4997
18186.9        0.0002     0.0001     0.4998
18188.8        0.0002     0.0001     0.4998
18191          0.0002     0.0001     0.4999
18195.2        0.0002     0.0001     0.5   
18198          0.0002     0.0001     0.5001
18198.3        0.0002     0.0001     0.5001
18199.1        0.0002     0.0001     0.5002
18199.6        0.0002     0.0001     0.5002
18201.5        0.0002     0.0001     0.5002
18209.4        0.0002     0.0001     0.5002
18211.2        0.0002     0.0001     0.5003
18216.8        0.0002     0.0001     0.5003
18226.7        0.0002     0.0001     0.5003
18227.1        0.0002     0.0001     0.5002
18236.2        0.0002     0.0001     0.5002
18240          0.0002     0.0001     0.5003
18247.4        0.0002     0.0001     0.5003
18250.4        0.0002     0.0001     0.5004
18250.6        0.0002     0.0001     0.5004
18254.1        0.0002     0.0001     0.5004
18261.2        0.0002     0.0001     0.5003
18265.3        0.0002     0.0001     0.5004
18265.8        0.0002     0.0001     0.5005
18266.2        0.0002     0.0001     0.5005
18271.9        0.0002     0.0001     0.5005
18274.2        0.0002     0.0001     0.5006
18282.4        0.0002     0.0001     0.5006
18286.8        0.0002     0.0001     0.5006
18293.1        0.0002     0.0001     0.5006
18296.3        0.0002     0.0001     0.5005
18299.8        0.0002     0.0001     0.5004
18306          0.0002     0.0001     0.5004
18307.8        0.0002     0.0001     0.5004
18313.9        0.0002     0.0001     0.5005
18334.7        0.0002     0.0001     0.5005
18338          0.0002     0.0001     0.5006
18338.2        0.0002     0.0001     0.5006
18338.5        0.0002     0.0001     0.5005
18339.3        0.0002     0.0001     0.5005
18341.5        0.0002     0.0001     0.5005
18351          0.0002     0.0001     0.5006
18352.6        0.0002     0.0001     0.5007
18357.1        0.0002     0.0001     0.5008
18357.9        0.0002     0.0001     0.5008
18360.3        0.0002     0.0001     0.5008
18363.9        0.0002     0.0001     0.5008
18366.9        0.0002     0.0001     0.5008
18368.4        0.0002     0.0001     0.5008
18372.6        0.0002     0.0001     0.5007
18375.2        0.0002     0.0001     0.5008
18375.4        0.0002     0.0001     0.5008
18375.5        0.0002     0.0001     0.5009
18381.4        0.0002     0.0001     0.5009
18385.3        0.0002     0.0001     0.5009
18387.2        0.0002     0.0001     0.501 
18387.3        0.0002     0.0001     0.501 
18388.2        0.0002     0.0001     0.501 
18390.8        0.0002     0.0001     0.5011
18393.1        0.0002     0.0001     0.5011
18395.3        0.0002     0.0001     0.5012
18396.8        0.0002     0.0001     0.5011
18399.3        0.0002     0.0001     0.5012
18399.6        0.0002     0.0001     0.5012
18401.7        0.0002     0.0001     0.5012
18403.5        0.0002     0.0001     0.5013
18405.2        0.0002     0.0001     0.5013
18406.2        0.0002     0.0001     0.5013
18408.7        0.0002     0.0001     0.5012
18410.9        0.0002     0.0001     0.5011
18413.4        0.0002     0.0001     0.5012
18415.9        0.0002     0.0001     0.5013
18418.2        0.0002     0.0001     0.5013
18421.5        0.0002     0.0001     0.5012
18425          0.0002     0.0001     0.5011
18438.1        0.0002     0.0001     0.501 
18472.9        0.0002     0.0001     0.5011
18474.2        0.0002     0.0001     0.5011
18480.2        0.0002     0.0001     0.5011
18488.5        0.0002     0.0001     0.5012
18490.6        0.0002     0.0001     0.5013
18502.2        0.0002     0.0001     0.5014
18508.1        0.0002     0.0001     0.5014
18516          0.0002     0.0001     0.5014
18516.2        0.0002     0.0001     0.5015
18517.8        0.0002     0.0001     0.5016
18525          0.0002     0.0001     0.5017
18525.8        0.0002     0.0001     0.5017
18525.8        0.0002     0.0001     0.5017
18527.4        0.0002     0.0001     0.5016
18540.3        0.0002     0.0001     0.5016
18542          0.0002     0.0001     0.5015
18543.6        0.0002     0.0001     0.5015
18547.2        0.0002     0.0001     0.5015
18553.7        0.0002     0.0001     0.5015
18565.2        0.0002     0.0001     0.5016
18572.9        0.0002     0.0001     0.5017
18578.1        0.0002     0.0001     0.5017
18582.6        0.0002     0.0001     0.5017
18592          0.0002     0.0001     0.5017
18597.2        0.0002     0.0001     0.5017
18598.9        0.0002     0.0001     0.5018
18605          0.0002     0.0001     0.5018
18606.1        0.0002     0.0001     0.5017
18607.7        0.0002     0.0001     0.5016
18613.4        0.0002     0.0001     0.5015
18630.9        0.0002     0.0001     0.5014
18631.3        0.0002     0.0001     0.5015
18635.5        0.0002     0.0001     0.5016
18637          0.0002     0.0001     0.5016
18640.4        0.0002     0.0001     0.5016
18644.5        0.0002     0.0001     0.5016
18651.8        0.0002     0.0001     0.5016
18652.8        0.0002     0.0001     0.5017
18656.5        0.0002     0.0001     0.5016
18671.7        0.0002     0.0001     0.5016
18671.9        0.0002     0.0001     0.5016
18676.5        0.0002     0.0001     0.5016
18684.4        0.0002     0.0001     0.5017
18692          0.0002     0.0001     0.5017
18697.9        0.0002     0.0001     0.5016
18698.4        0.0002     0.0001     0.5016
18701.5        0.0002     0.0001     0.5016
18708.4        0.0002     0.0001     0.5017
18711.4        0.0002     0.0001     0.5017
18711.7        0.0002     0.0001     0.5016
18712.1        0.0002     0.0001     0.5016
18713.7        0.0002     0.0001     0.5016
18713.8        0.0002     0.0001     0.5017
18715.8        0.0002     0.0001     0.5017
18719.2        0.0002     0.0001     0.5016
18720.1        0.0002     0.0001     0.5015
18728.6        0.0002     0.0001     0.5015
18729.8        0.0002     0.0001     0.5015
18730          0.0002     0.0001     0.5016
18731.8        0.0002     0.0001     0.5016
18733.1        0.0002     0.0001     0.5015
18741.9        0.0002     0.0001     0.5014
18744.9        0.0002     0.0001     0.5014
18748.2        0.0002     0.0001     0.5013
18748.9        0.0002     0.0001     0.5012
18755.3        0.0002     0.0001     0.5011
18755.8        0.0002     0.0001     0.5011
18756.1        0.0002     0.0001     0.5012
18761          0.0002     0.0001     0.5012
18775          0.0002     0.0001     0.5012
18779.2        0.0002     0.0001     0.5012
18784.4        0.0002     0.0001     0.5012
18796.7        0.0002     0.0001     0.5011
18801.2        0.0002     0.0001     0.5012
18802.3        0.0002     0.0001     0.5013
18803.8        0.0002     0.0001     0.5013
18805          0.0002     0.0001     0.5013
18806.2        0.0002     0.0001     0.5014
18809.5        0.0002     0.0001     0.5015
18810.1        0.0002     0.0001     0.5014
18810.5        0.0002     0.0001     0.5014
18813.3        0.0002     0.0001     0.5014
18815          0.0002     0.0001     0.5014
18825.1        0.0002     0.0001     0.5014
18826.7        0.0002     0.0001     0.5014
18827.2        0.0002     0.0001     0.5014
18827.6        0.0002     0.0001     0.5015
18829          0.0002     0.0001     0.5015
18837.2        0.0002     0.0001     0.5014
18840.6        0.0002     0.0001     0.5014
18845.3        0.0002     0.0001     0.5014
18847.1        0.0002     0.0001     0.5014
18852.8        0.0002     0.0001     0.5014
18856.2        0.0002     0.0001     0.5015
18865.8        0.0002     0.0001     0.5016
18870          0.0002     0.0001     0.5015
18877.6        0.0002     0.0001     0.5015
18882.9        0.0002     0.0001     0.5014
18884.2        0.0002     0.0001     0.5014
18886.5        0.0002     0.0001     0.5013
18889          0.0002     0.0001     0.5013
18893.4        0.0002     0.0001     0.5013
18904.9        0.0002     0.0001     0.5013
18905.7        0.0002     0.0001     0.5012
18912.6        0.0002     0.0001     0.5013
18920.1        0.0002     0.0001     0.5014
18921.7        0.0002     0.0001     0.5014
18923.7        0.0002     0.0001     0.5014
18929.7        0.0002     0.0001     0.5015
18932.3        0.0002     0.0001     0.5014
18932.5        0.0002     0.0001     0.5013
18933.9        0.0002     0.0001     0.5013
18934.6        0.0002     0.0001     0.5014
18935.4        0.0002     0.0001     0.5014
18935.9        0.0002     0.0001     0.5015
18936.6        0.0002     0.0001     0.5015
18938.2        0.0002     0.0001     0.5015
18940          0.0002     0.0001     0.5015
18945.3        0.0002     0.0001     0.5014
18950.9        0.0002     0.0001     0.5013
18954.1        0.0002     0.0001     0.5012
18957.7        0.0002     0.0001     0.5012
18957.7        0.0002     0.0001     0.5012
18958.4        0.0002     0.0001     0.5011
18960.5        0.0002     0.0001     0.5011
18961.9        0.0002     0.0001     0.501 
18961.9        0.0002     0.0001     0.5011
18965.5        0.0002     0.0001     0.5011
18965.7        0.0002     0.0001     0.5012
18975.8        0.0002     0.0001     0.5012
18981.2        0.0002     0.0001     0.5012
18991.1        0.0002     0.0001     0.5012
18996.8        0.0002     0.0001     0.5013
19001.5        0.0002     0.0001     0.5014
19007.4        0.0002     0.0001     0.5014
19010.5        0.0002     0.0001     0.5014
19013.9        0.0002     0.0001     0.5015
19015.3        0.0002     0.0001     0.5015
19015.7        0.0002     0.0001     0.5015
19018.8        0.0002     0.0001     0.5016
19021          0.0002     0.0001     0.5015
19025.6        0.0002     0.0001     0.5016
19035.3        0.0002     0.0001     0.5016
19035.5        0.0002     0.0001     0.5015
19039.4        0.0002     0.0001     0.5016
19045.9        0.0002     0.0001     0.5017
19046.5        0.0002     0.0001     0.5017
19047.3        0.0002     0.0001     0.5016
19047.8        0.0002     0.0001     0.5017
19049.5        0.0002     0.0001     0.5017
19051.2        0.0002     0.0001     0.5016
19055.5        0.0002     0.0001     0.5015
19059.6        0.0002     0.0001     0.5014
19060          0.0002     0.0001     0.5015
19065.6        0.0002     0.0001     0.5015
19069.1        0.0002     0.0001     0.5015
19070.9        0.0002     0.0001     0.5016
19076.9        0.0002     0.0001     0.5017
19078          0.0002     0.0001     0.5016
19078.2        0.0002     0.0001     0.5017
19082.9        0.0002     0.0001     0.5018
19083.6        0.0002     0.0001     0.5019
19083.9        0.0002     0.0001     0.5019
19091.7        0.0002     0.0001     0.5018
19095.2        0.0002     0.0001     0.5019
19095.6        0.0002     0.0001     0.5018
19097          0.0002     0.0001     0.5017
19097.8        0.0002     0.0001     0.5017
19098.3        0.0002     0.0001     0.5017
19104.5        0.0002     0.0001     0.5018
19106.1        0.0002     0.0001     0.5018
19110.2        0.0002     0.0001     0.5017
19114.9        0.0002     0.0001     0.5017
19116.7        0.0002     0.0001     0.5017
19126.7        0.0002     0.0001     0.5017
19128.3        0.0002     0.0001     0.5016
19136.9        0.0002     0.0001     0.5017
19141          0.0002     0.0001     0.5018
19150.4        0.0002     0.0001     0.5019
19152.4        0.0002     0.0001     0.502 
19162.4        0.0002     0.0001     0.502 
19167.9        0.0002     0.0001     0.5021
19173.4        0.0002     0.0001     0.5021
19177.1        0.0002     0.0001     0.5021
19179.5        0.0002     0.0001     0.5021
19182.4        0.0002     0.0001     0.502 
19184.8        0.0002     0.0001     0.5019
19185.6        0.0002     0.0001     0.5018
19188.1        0.0002     0.0001     0.5019
19188.5        0.0002     0.0001     0.5018
19190.4        0.0002     0.0001     0.5017
19192.7        0.0002     0.0001     0.5017
19195          0.0002     0.0001     0.5017
19196          0.0002     0.0001     0.5017
19201.4        0.0002     0.0001     0.5018
19202.3        0.0002     0.0001     0.5018
19204.3        0.0002     0.0001     0.5019
19204.4        0.0002     0.0001     0.5019
19204.6        0.0002     0.0001     0.5018
19213.4        0.0002     0.0001     0.5018
19215.9        0.0002     0.0001     0.5019
19220.2        0.0002     0.0001     0.5019
19221.8        0.0002     0.0001     0.502 
19225.6        0.0002     0.0001     0.5021
19235.7        0.0002     0.0001     0.502 
19241.8        0.0002     0.0001     0.502 
19242.6        0.0002     0.0001     0.5021
19244.7        0.0002     0.0001     0.5021
19246.3        0.0002     0.0001     0.502 
19246.4        0.0002     0.0001     0.502 
19255          0.0002     0.0001     0.502 
19255.1        0.0002     0.0001     0.502 
19259.7        0.0002     0.0001     0.5021
19259.9        0.0002     0.0001     0.5021
19260.9        0.0002     0.0001     0.5022
19263.7        0.0002     0.0001     0.5022
19269.5        0.0002     0.0001     0.5022
19272.8        0.0002     0.0001     0.5022
19274.5        0.0002     0.0001     0.5022
19275.5        0.0002     0.0001     0.5022
19278.2        0.0002     0.0001     0.5022
19279.7        0.0002     0.0001     0.5021
19280.8        0.0002     0.0001     0.5021
19290.6        0.0002     0.0001     0.5022
19294.9        0.0002     0.0001     0.5022
19297.9        0.0002     0.0001     0.5022
19299.8        0.0002     0.0001     0.5022
19309.3        0.0002     0.0001     0.5021
19313.5        0.0002     0.0001     0.5021
19314.2        0.0002     0.0001     0.5021
19315.9        0.0002     0.0001     0.5021
19322.2        0.0002     0.0001     0.5021
19323.2        0.0002     0.0001     0.5021
19325.5        0.0002     0.0001     0.5021
19327.5        0.0002     0.0001     0.5021
19333.1        0.0002     0.0001     0.502 
19334.9        0.0002     0.0001     0.502 
19339.5        0.0002     0.0001     0.5019
19348.2        0.0002     0.0001     0.5019
19349          0.0002     0.0001     0.5018
19351          0.0002     0.0001     0.5018
19357.9        0.0002     0.0001     0.5018
19361.3        0.0002     0.0001     0.5018
19361.8        0.0002     0.0001     0.5017
19367.8        0.0002     0.0001     0.5017
19368.5        0.0002     0.0001     0.5018
19368.9        0.0002     0.0001     0.5019
19369.2        0.0002     0.0001     0.502 
19371.7        0.0002     0.0001     0.5021
19377.4        0.0002     0.0001     0.5021
19378.2        0.0002     0.0001     0.5021
19378.4        0.0002     0.0001     0.5021
19382.5        0.0002     0.0001     0.5021
19391.2        0.0002     0.0001     0.5021
19403.2        0.0002     0.0001     0.5021
19403.4        0.0002     0.0001     0.502 
19403.7        0.0002     0.0001     0.5021
19406.4        0.0002     0.0001     0.5021
19408.5        0.0002     0.0001     0.5021
19418.5        0.0002     0.0001     0.502 
19419.5        0.0002     0.0001     0.5021
19422.6        0.0002     0.0001     0.5022
19426          0.0002     0.0001     0.5022
19434.8        0.0002     0.0001     0.5023
19436          0.0002     0.0001     0.5024
19442.3        0.0002     0.0001     0.5023
19443.1        0.0002     0.0001     0.5023
19444.2        0.0002     0.0001     0.5024
19455.2        0.0002     0.0001     0.5024
19462.7        0.0002     0.0001     0.5024
19464          0.0002     0.0001     0.5023
19470.9        0.0002     0.0001     0.5022
19484.5        0.0002     0.0001     0.5021
19489.2        0.0002     0.0001     0.502 
19491.1        0.0002     0.0001     0.5019
19492.3        0.0002     0.0001     0.5018
19497          0.0002     0.0001     0.5017
19500.5        0.0002     0.0001     0.5018
19503.8        0.0002     0.0001     0.5017
19510.3        0.0002     0.0001     0.5017
19511.3        0.0002     0.0001     0.5017
19514.1        0.0002     0.0001     0.5016
19517.8        0.0002     0.0001     0.5016
19529.5        0.0002     0.0001     0.5015
19532.3        0.0002     0.0001     0.5014
19535.2        0.0002     0.0001     0.5015
19539.7        0.0002     0.0001     0.5015
19544.2        0.0002     0.0001     0.5014
19547          0.0002     0.0001     0.5015
19557.6        0.0002     0.0001     0.5015
19562.6        0.0002     0.0001     0.5014
19565.1        0.0002     0.0001     0.5014
19566.3        0.0002     0.0001     0.5014
19574.2        0.0002     0.0001     0.5015
19579.9        0.0002     0.0001     0.5015
19580          0.0002     0.0001     0.5014
19581.3        0.0002     0.0001     0.5014
19590.1        0.0002     0.0001     0.5013
19592.9        0.0002     0.0001     0.5013
19598          0.0002     0.0001     0.5013
19599.9        0.0002     0.0001     0.5013
19602.7        0.0002     0.0001     0.5013
19603.5        0.0002     0.0001     0.5013
19607.2        0.0002     0.0001     0.5013
19614.5        0.0002     0.0001     0.5012
19618.8        0.0002     0.0001     0.5012
19628          0.0002     0.0001     0.5012
19628.9        0.0002     0.0001     0.5012
19636.1        0.0002     0.0001     0.5013
19637.7        0.0002     0.0001     0.5012
19642.9        0.0002     0.0001     0.5012
19643.6        0.0002     0.0001     0.5013
19645          0.0002     0.0001     0.5014
19651.6        0.0002     0.0001     0.5015
19667.1        0.0002     0.0001     0.5015
19676.5        0.0002     0.0001     0.5016
19678.4        0.0002     0.0001     0.5016
19680.3        0.0002     0.0001     0.5015
19683.4        0.0002     0.0001     0.5016
19690.1        0.0002     0.0001     0.5017
19702.1        0.0002     0.0001     0.5017
19703.2        0.0002     0.0001     0.5018
19704.3        0.0002     0.0001     0.5019
19713.3        0.0002     0.0001     0.502 
19719.1        0.0002     0.0001     0.502 
19723.3        0.0002     0.0001     0.502 
19726.3        0.0002     0.0001     0.5019
19732.5        0.0002     0.0001     0.5018
19734.4        0.0002     0.0001     0.5019
19740.3        0.0002     0.0001     0.5019
19740.6        0.0002     0.0001     0.5018
19742.1        0.0002     0.0001     0.5018
19748.8        0.0002     0.0001     0.5017
19750          0.0002     0.0001     0.5017
19755.1        0.0002     0.0001     0.5017
19766.2        0.0002     0.0001     0.5018
19768          0.0002     0.0001     0.5019
19778.4        0.0002     0.0001     0.502 
19781.7        0.0002     0.0001     0.502 
19786.1        0.0002     0.0001     0.502 
19787.4        0.0002     0.0001     0.502 
19787.6        0.0002     0.0001     0.502 
19796          0.0002     0.0001     0.5019
19796          0.0002     0.0001     0.5019
19796.9        0.0002     0.0001     0.502 
19797.2        0.0002     0.0001     0.5019
19799.4        0.0002     0.0001     0.5019
19802.5        0.0002     0.0001     0.5019
19806.8        0.0002     0.0001     0.5018
19819.1        0.0002     0.0001     0.5018
19821.4        0.0002     0.0001     0.5017
19826.1        0.0002     0.0001     0.5017
19828.7        0.0002     0.0001     0.5016
19828.8        0.0002     0.0001     0.5017
19833.3        0.0002     0.0001     0.5017
19834.5        0.0002     0.0001     0.5016
19835.3        0.0002     0.0001     0.5015
19838.9        0.0002     0.0001     0.5014
19845.3        0.0002     0.0001     0.5013
19863.6        0.0002     0.0001     0.5014
19863.7        0.0002     0.0001     0.5014
19872.7        0.0002     0.0001     0.5015
19874.5        0.0002     0.0001     0.5016
19875.9        0.0002     0.0001     0.5017
19879.4        0.0002     0.0001     0.5016
19881.9        0.0002     0.0001     0.5016
19890          0.0002     0.0001     0.5017
19893          0.0002     0.0001     0.5017
19895.2        0.0002     0.0001     0.5018
19898.3        0.0002     0.0001     0.5018
19903.2        0.0002     0.0001     0.5018
19903.8        0.0002     0.0001     0.5019
19908.1        0.0002     0.0001     0.5019
19913.6        0.0002     0.0001     0.502 
19926.8        0.0002     0.0001     0.502 
19930.4        0.0002     0.0001     0.5019
19936.9        0.0002     0.0001     0.5018
19940          0.0002     0.0001     0.5018
19940.3        0.0002     0.0001     0.5018
19942.8        0.0002     0.0001     0.5018
19944.3        0.0002     0.0001     0.5017
19950          0.0002     0.0001     0.5018
19950.2        0.0002     0.0001     0.5019
19951.1        0.0002     0.0001     0.502 
19955.7        0.0002     0.0001     0.502 
19958          0.0002     0.0001     0.5021
19964.6        0.0002     0.0001     0.5021
19967.7        0.0002     0.0001     0.5022
19971.1        0.0002     0.0001     0.5022
19976.1        0.0002     0.0001     0.5022
19976.4        0.0002     0.0001     0.5021
19980          0.0002     0.0001     0.5022
19982.3        0.0002     0.0001     0.5022
19984.1        0.0002     0.0001     0.5022
19985.8        0.0002     0.0001     0.5021
19989.7        0.0002     0.0001     0.5021
19989.9        0.0002     0.0001     0.5021
19996.3        0.0002     0.0001     0.5022
19999.7        0.0002     0.0001     0.5023
20000          0.0002     0.0001     0.5023
20016.1        0.0002     0.0001     0.5023
20018.2        0.0002     0.0001     0.5023
20019.5        0.0002     0.0001     0.5023
20034.1        0.0002     0.0001     0.5023
20039          0.0002     0.0001     0.5024
20040          0.0002     0.0001     0.5024
20041.9        0.0002     0.0001     0.5024
20044.6        0.0002     0.0001     0.5023
20048.1        0.0002     0.0001     0.5022
20056.9        0.0002     0.0001     0.5023
20064.2        0.0002     0.0001     0.5023
20072.3        0.0002     0.0001     0.5024
20073.1        0.0002     0.0001     0.5023
20077          0.0002     0.0001     0.5023
20077.3        0.0002     0.0001     0.5024
20078.6        0.0002     0.0001     0.5024
20082          0.0002     0.0001     0.5024
20083.2        0.0002     0.0001     0.5024
20095          0.0002     0.0001     0.5023
20103.6        0.0002     0.0001     0.5023
20105.1        0.0002     0.0001     0.5023
20106          0.0002     0.0001     0.5023
20106.3        0.0002     0.0001     0.5023
20110.5        0.0002     0.0001     0.5023
20111.3        0.0002     0.0001     0.5023
20131.4        0.0002     0.0001     0.5022
20138.1        0.0002     0.0001     0.5022
20140.6        0.0002     0.0001     0.5022
20142          0.0002     0.0001     0.5023
20145.8        0.0002     0.0001     0.5022
20154          0.0002     0.0001     0.5022
20154.7        0.0002     0.0001     0.5021
20159.6        0.0002     0.0001     0.5022
20162.7        0.0002     0.0001     0.5021
20168.7        0.0002     0.0001     0.5021
20174.1        0.0002     0.0001     0.5021
20174.3        0.0002     0.0001     0.5021
20187.1        0.0002     0.0001     0.502 
20193.3        0.0002     0.0001     0.502 
20199.2        0.0002     0.0001     0.502 
20199.6        0.0002     0.0001     0.502 
20201.6        0.0002     0.0001     0.502 
20201.7        0.0002     0.0001     0.502 
20204.4        0.0002     0.0001     0.5021
20206.2        0.0002     0.0001     0.5021
20211.2        0.0002     0.0001     0.5021
20218.4        0.0002     0.0001     0.502 
20219.1        0.0002     0.0001     0.5019
20224.9        0.0002     0.0001     0.5019
20225.9        0.0002     0.0001     0.5019
20226.3        0.0002     0.0001     0.5019
20234.6        0.0002     0.0001     0.5019
20234.9        0.0002     0.0001     0.5019
20239.1        0.0002     0.0001     0.5019
20256          0.0002     0.0001     0.5019
20259.7        0.0002     0.0001     0.502 
20278.5        0.0002     0.0001     0.5019
20284          0.0002     0.0001     0.5018
20288.4        0.0002     0.0001     0.5019
20289.6        0.0002     0.0001     0.5019
20295.5        0.0002     0.0001     0.5019
20307.7        0.0002     0.0001     0.5018
20317.6        0.0002     0.0001     0.5019
20318.8        0.0002     0.0001     0.5018
20325.2        0.0002     0.0001     0.5019
20331          0.0002     0.0001     0.5019
20332.6        0.0002     0.0001     0.5019
20350.6        0.0002     0.0001     0.5019
20351          0.0002     0.0001     0.5018
20355.6        0.0002     0.0001     0.5019
20358.6        0.0002     0.0001     0.5019
20358.8        0.0002     0.0001     0.5018
20359.9        0.0002     0.0001     0.5018
20376.9        0.0002     0.0001     0.5019
20385          0.0002     0.0001     0.5019
20389.7        0.0002     0.0001     0.5019
20393.1        0.0002     0.0001     0.5018
20398.8        0.0002     0.0001     0.5019
20403.3        0.0002     0.0001     0.502 
20410.4        0.0002     0.0001     0.502 
20417.1        0.0002     0.0001     0.502 
20428.5        0.0002     0.0001     0.5019
20429.8        0.0002     0.0001     0.5019
20432.2        0.0002     0.0001     0.5018
20434.5        0.0002     0.0001     0.5018
20444          0.0002     0.0001     0.5018
20444.3        0.0002     0.0001     0.5018
