time           Conversion     Mn         Mw         D          total rate     unreactedfunctional
60218.2        0.7365         3.79507     6.5156     1.71686     0.065643       10540 
60262.7        0.73655        3.79579     6.5228     1.71843     0.0656181      10538 
60262.7        0.7366         3.79651     6.5234     1.71826     0.0655932      10536 
60277.4        0.73665        3.79723     6.5246     1.71825     0.0655683      10534 
60282.5        0.7367         3.79795     6.5248     1.71798     0.0655434      10532 
60298.7        0.73675        3.79867     6.5257     1.71789     0.0655185      10530 
60301.8        0.7368         3.79939     6.5258     1.71759     0.0654936      10528 
60313.2        0.73685        3.80011     6.5288     1.71805     0.0654687      10526 
60392          0.7369         3.80084     6.5308     1.71825     0.0654439      10524 
60402.7        0.73695        3.80156     6.531      1.71798     0.065419       10522 
60403.9        0.737          3.80228     6.5314     1.71776     0.0653941      10520 
60406.7        0.73705        3.803      6.5317     1.71751     0.0653693      10518 
60429.2        0.7371         3.80373     6.532      1.71726     0.0653444      10516 
60472.7        0.73715        3.80445     6.5485     1.72127     0.0653196      10514 
60479          0.7372         3.80518     6.5497     1.72126     0.0652947      10512 
60484.8        0.73725        3.8059     6.5501     1.72104     0.0652699      10510 
60491.9        0.7373         3.80662     6.5507     1.72087     0.0652451      10508 
60504.9        0.73735        3.80735     6.5511     1.72065     0.0652202      10506 
60515.3        0.7374         3.80807     6.5567     1.72179     0.0651954      10504 
60524.6        0.73745        3.8088     6.5569     1.72151     0.0651706      10502 
60531.1        0.7375         3.80952     6.5581     1.7215     0.0651458      10500 
60538.4        0.73755        3.81025     6.5589     1.72138     0.065121       10498 
60577.6        0.7376         3.81098     6.5593     1.72116     0.0650961      10496 
60593.6        0.73765        3.8117     6.5601     1.72104     0.0650713      10494 
60636.7        0.7377         3.81243     6.5625     1.72134     0.0650466      10492 
60637.2        0.73775        3.81316     6.5627     1.72107     0.0650218      10490 
60655.5        0.7378         3.81388     6.5628     1.72077     0.064997       10488 
60667.9        0.73785        3.81461     6.5632     1.72054     0.0649722      10486 
60676.1        0.7379         3.81534     6.5644     1.72053     0.0649474      10484 
60687.1        0.73795        3.81607     6.5648     1.72031     0.0649226      10482 
60711.1        0.738          3.81679     6.565      1.72003     0.0648979      10480 
60723.2        0.73805        3.81752     6.5663     1.72004     0.0648731      10478 
60783.6        0.7381         3.81825     6.5735     1.7216     0.0648484      10476 
60788.3        0.73815        3.81898     6.5739     1.72138     0.0648236      10474 
60792.1        0.7382         3.81971     6.5742     1.72113     0.0647988      10472 
60811.2        0.73825        3.82044     6.5754     1.72111     0.0647741      10470 
60815.6        0.7383         3.82117     6.5804     1.72209     0.0647494      10468 
60824.8        0.73835        3.8219     6.5812     1.72197     0.0647246      10466 
60827.7        0.7384         3.82263     6.5836     1.72227     0.0646999      10464 
60858.5        0.73845        3.82336     6.588      1.72309     0.0646752      10462 
60872.2        0.7385         3.82409     6.59       1.72328     0.0646505      10460 
60875.1        0.73855        3.82482     6.5942     1.72405     0.0646257      10458 
60887.4        0.7386         3.82555     6.5943     1.72375     0.064601       10456 
60897.9        0.73865        3.82629     6.5947     1.72352     0.0645763      10454 
60898.8        0.7387         3.82702     6.5962     1.72359     0.0645516      10452 
60920.4        0.73875        3.82775     6.598      1.72373     0.0645269      10450 
60923.9        0.7388         3.82848     6.5992     1.72371     0.0645022      10448 
60928.2        0.73885        3.82922     6.5996     1.72349     0.0644775      10446 
60948          0.7389         3.82995     6.6056     1.72472     0.0644529      10444 
60961.1        0.73895        3.83068     6.6072     1.72481     0.0644282      10442 
61001.3        0.739          3.83142     6.6086     1.72484     0.0644035      10440 
61005.9        0.73905        3.83215     6.6092     1.72467     0.0643788      10438 
61007.2        0.7391         3.83289     6.6158     1.72606     0.0643542      10436 
61026.6        0.73915        3.83362     6.6174     1.72615     0.0643295      10434 
61029          0.7392         3.83436     6.6176     1.72587     0.0643049      10432 
61046.3        0.73925        3.83509     6.619      1.7259     0.0642802      10430 
61062.7        0.7393         3.83583     6.6192     1.72563     0.0642556      10428 
61094.9        0.73935        3.83656     6.6193     1.72532     0.0642309      10426 
61100.1        0.7394         3.8373     6.6214     1.72554     0.0642063      10424 
61109.7        0.73945        3.83803     6.622      1.72536     0.0641817      10422 
61112.9        0.7395         3.83877     6.6232     1.72534     0.064157       10420 
61126.4        0.73955        3.83951     6.624      1.72522     0.0641324      10418 
61132.5        0.7396         3.84025     6.6251     1.72518     0.0641078      10416 
61138.5        0.73965        3.84098     6.6271     1.72537     0.0640832      10414 
61160.2        0.7397         3.84172     6.6286     1.72542     0.0640586      10412 
61193.9        0.73975        3.84246     6.6331     1.72626     0.064034       10410 
61223.1        0.7398         3.8432     6.6355     1.72656     0.0640094      10408 
61226.7        0.73985        3.84394     6.6361     1.72638     0.0639848      10406 
61242          0.7399         3.84468     6.6366     1.72618     0.0639602      10404 
61261.5        0.73995        3.84541     6.6485     1.72894     0.0639356      10402 
61281.8        0.74           3.84615     6.6492     1.72879     0.063911       10400 
61326.4        0.74005        3.84689     6.6548     1.72992     0.0638865      10398 
61336.6        0.7401         3.84763     6.6556     1.72979     0.0638619      10396 
61363.2        0.74015        3.84837     6.6559     1.72954     0.0638373      10394 
61365.1        0.7402         3.84911     6.6565     1.72936     0.0638128      10392 
61378.2        0.74025        3.84986     6.6573     1.72923     0.0637882      10390 
61381.7        0.7403         3.8506     6.6605     1.72973     0.0637637      10388 
61388.1        0.74035        3.85134     6.6625     1.72992     0.0637391      10386 
61398.8        0.7404         3.85208     6.6633     1.72979     0.0637146      10384 
61448.9        0.74045        3.85282     6.6639     1.72962     0.06369        10382 
61457.8        0.7405         3.85356     6.6643     1.72939     0.0636655      10380 
61467.5        0.74055        3.85431     6.6673     1.72983     0.063641       10378 
61467.6        0.7406         3.85505     6.6676     1.72958     0.0636165      10376 
61511.4        0.74065        3.85579     6.6679     1.72932     0.0635919      10374 
61550.5        0.7407         3.85654     6.668      1.72901     0.0635674      10372 
61551          0.74075        3.85728     6.6694     1.72904     0.0635429      10370 
61571.1        0.7408         3.85802     6.6706     1.72902     0.0635184      10368 
61597.2        0.74085        3.85877     6.6715     1.72892     0.0634939      10366 
61598.3        0.7409         3.85951     6.6748     1.72944     0.0634694      10364 
61619.8        0.74095        3.86026     6.675      1.72916     0.0634449      10362 
61626.5        0.741          3.861      6.6782     1.72965     0.0634205      10360 
61640.6        0.74105        3.86175     6.6785     1.7294     0.063396       10358 
61649.7        0.7411         3.8625     6.6793     1.72927     0.0633715      10356 
61650.7        0.74115        3.86324     6.6794     1.72896     0.063347       10354 
61658.1        0.7412         3.86399     6.6796     1.72868     0.0633226      10352 
61668.6        0.74125        3.86473     6.6804     1.72855     0.0632981      10350 
61671          0.7413         3.86548     6.6811     1.7284     0.0632736      10348 
61674.8        0.74135        3.86623     6.6814     1.72814     0.0632492      10346 
61677.1        0.7414         3.86698     6.6823     1.72804     0.0632247      10344 
61685          0.74145        3.86772     6.6835     1.72802     0.0632003      10342 
61690.6        0.7415         3.86847     6.6847     1.72799     0.0631759      10340 
61699.9        0.74155        3.86922     6.6913     1.72937     0.0631514      10338 
61711.7        0.7416         3.86997     6.6917     1.72914     0.063127       10336 
61778.6        0.74165        3.87072     6.692      1.72888     0.0631026      10334 
61802.3        0.7417         3.87147     6.6921     1.72857     0.0630782      10332 
61805.9        0.74175        3.87222     6.6925     1.72834     0.0630538      10330 
61806.1        0.7418         3.87297     6.694      1.72839     0.0630293      10328 
61826.7        0.74185        3.87372     6.6946     1.72821     0.0630049      10326 
61831.1        0.7419         3.87447     6.6974     1.7286     0.0629805      10324 
61848.6        0.74195        3.87522     6.6981     1.72844     0.0629561      10322 
61858.5        0.742          3.87597     6.6985     1.72821     0.0629318      10320 
61870.5        0.74205        3.87672     6.6997     1.72819     0.0629074      10318 
61940.7        0.7421         3.87747     6.7012     1.72824     0.062883       10316 
61948.6        0.74215        3.87822     6.7061     1.72917     0.0628586      10314 
61948.9        0.7422         3.87898     6.7063     1.72888     0.0628342      10312 
61983.6        0.74225        3.87973     6.7112     1.72981     0.0628099      10310 
61990          0.7423         3.88048     6.7118     1.72963     0.0627855      10308 
62015          0.74235        3.88123     6.7125     1.72948     0.0627612      10306 
62053.8        0.7424         3.88199     6.7173     1.73038     0.0627368      10304 
62061.6        0.74245        3.88274     6.7176     1.73012     0.0627125      10302 
62081.4        0.7425         3.8835     6.7188     1.73009     0.0626881      10300 
62088.2        0.74255        3.88425     6.7191     1.72983     0.0626638      10298 
62088.4        0.7426         3.885      6.7225     1.73037     0.0626394      10296 
62089.9        0.74265        3.88576     6.7235     1.73029     0.0626151      10294 
62153.3        0.7427         3.88651     6.7237     1.73001     0.0625908      10292 
62157.9        0.74275        3.88727     6.7244     1.72985     0.0625665      10290 
62176.8        0.7428         3.88802     6.7419     1.73402     0.0625422      10288 
62196          0.74285        3.88878     6.7423     1.73378     0.0625179      10286 
62199.7        0.7429         3.88954     6.7443     1.73396     0.0624935      10284 
62227.2        0.74295        3.89029     6.7449     1.73378     0.0624692      10282 
62239.3        0.743          3.89105     6.7454     1.73357     0.062445       10280 
62240          0.74305        3.89181     6.7472     1.73369     0.0624207      10278 
62243.6        0.7431         3.89257     6.7475     1.73343     0.0623964      10276 
62249.7        0.74315        3.89332     6.7483     1.7333     0.0623721      10274 
62250.5        0.7432         3.89408     6.7488     1.73309     0.0623478      10272 
62266.1        0.74325        3.89484     6.7494     1.73291     0.0623235      10270 
62300.3        0.7433         3.8956     6.7508     1.73293     0.0622993      10268 
62314.8        0.74335        3.89636     6.7511     1.73267     0.062275       10266 
62328.1        0.7434         3.89712     6.7621     1.73515     0.0622508      10264 
62330.2        0.74345        3.89788     6.7637     1.73523     0.0622265      10262 
62342.5        0.7435         3.89864     6.7641     1.73499     0.0622023      10260 
62350.6        0.74355        3.8994     6.7644     1.73473     0.062178       10258 
62367.8        0.7436         3.90016     6.7654     1.73465     0.0621538      10256 
62368.8        0.74365        3.90092     6.7668     1.73467     0.0621295      10254 
62379.9        0.7437         3.90168     6.7671     1.73441     0.0621053      10252 
62391.8        0.74375        3.90244     6.7673     1.73412     0.0620811      10250 
62394.4        0.7438         3.9032     6.7676     1.73386     0.0620569      10248 
62395.8        0.74385        3.90396     6.7692     1.73393     0.0620327      10246 
62421.4        0.7439         3.90472     6.7697     1.73372     0.0620084      10244 
62427.5        0.74395        3.90549     6.7699     1.73343     0.0619842      10242 
62445.5        0.744          3.90625     6.771      1.73338     0.06196        10240 
62475.4        0.74405        3.90701     6.7722     1.73334     0.0619358      10238 
62475.6        0.7441         3.90778     6.7785     1.73462     0.0619117      10236 
62492.1        0.74415        3.90854     6.7793     1.73448     0.0618875      10234 
62494.8        0.7442         3.9093     6.7795     1.7342     0.0618633      10232 
62495.7        0.74425        3.91007     6.78       1.73399     0.0618391      10230 
62516.7        0.7443         3.91083     6.7807     1.73382     0.0618149      10228 
62524.3        0.74435        3.9116     6.7819     1.73379     0.0617908      10226 
62537.6        0.7444         3.91236     6.7821     1.7335     0.0617666      10224 
62544.5        0.74445        3.91313     6.7826     1.73329     0.0617424      10222 
62566          0.7445         3.91389     6.7832     1.73311     0.0617183      10220 
62591.3        0.74455        3.91466     6.784      1.73297     0.0616941      10218 
62610.7        0.7446         3.91543     6.7882     1.73371     0.06167        10216 
62613.7        0.74465        3.91619     6.7894     1.73367     0.0616459      10214 
62616.6        0.7447         3.91696     6.7896     1.73338     0.0616217      10212 
62630.7        0.74475        3.91773     6.7946     1.73432     0.0615976      10210 
62631.5        0.7448         3.9185     6.7961     1.73436     0.0615735      10208 
62648.5        0.74485        3.91926     6.7973     1.73433     0.0615494      10206 
62660.3        0.7449         3.92003     6.7975     1.73404     0.0615252      10204 
62669.1        0.74495        3.9208     6.7985     1.73396     0.0615011      10202 
62670.8        0.745          3.92157     6.8006     1.73415     0.061477       10200 
62671.1        0.74505        3.92234     6.801      1.73391     0.0614529      10198 
62704.3        0.7451         3.92311     6.8014     1.73368     0.0614288      10196 
62706.3        0.74515        3.92388     6.8022     1.73354     0.0614047      10194 
62711          0.7452         3.92465     6.8029     1.73338     0.0613806      10192 
62725.7        0.74525        3.92542     6.8057     1.73375     0.0613566      10190 
62727.2        0.7453         3.92619     6.8077     1.73392     0.0613325      10188 
62733.1        0.74535        3.92696     6.8098     1.73412     0.0613084      10186 
62745.3        0.7454         3.92773     6.8101     1.73385     0.0612843      10184 
62751.6        0.74545        3.9285     6.8103     1.73356     0.0612603      10182 
62775.3        0.7455         3.92927     6.8127     1.73383     0.0612362      10180 
62786          0.74555        3.93005     6.8167     1.73451     0.0612122      10178 
62827          0.7456         3.93082     6.817      1.73424     0.0611881      10176 
62829.4        0.74565        3.93159     6.819      1.73441     0.0611641      10174 
62831.1        0.7457         3.93236     6.82       1.73433     0.06114        10172 
62839          0.74575        3.93314     6.821      1.73424     0.061116       10170 
62864          0.7458         3.93391     6.8224     1.73425     0.061092       10168 
62869.5        0.74585        3.93468     6.8251     1.7346     0.0610679      10166 
62875          0.7459         3.93546     6.8275     1.73487     0.0610439      10164 
62878.2        0.74595        3.93623     6.83       1.73516     0.0610199      10162 
62880          0.746          3.93701     6.8305     1.73495     0.0609959      10160 
62881.2        0.74605        3.93778     6.8311     1.73476     0.0609719      10158 
62900.4        0.7461         3.93856     6.8316     1.73454     0.0609479      10156 
62904.6        0.74615        3.93933     6.8323     1.73438     0.0609239      10154 
62913.6        0.7462         3.94011     6.8341     1.73449     0.0608999      10152 
62915.7        0.74625        3.94089     6.8359     1.73461     0.0608759      10150 
62923.3        0.7463         3.94166     6.836      1.73429     0.0608519      10148 
62936.2        0.74635        3.94244     6.8448     1.73618     0.0608279      10146 
62943.1        0.7464         3.94322     6.846      1.73615     0.060804       10144 
62958.2        0.74645        3.944      6.8496     1.73672     0.06078        10142 
62965          0.7465         3.94477     6.8508     1.73668     0.060756       10140 
62985.7        0.74655        3.94555     6.8518     1.73659     0.0607321      10138 
63012          0.7466         3.94633     6.8519     1.73627     0.0607081      10136 
63014          0.74665        3.94711     6.8523     1.73603     0.0606842      10134 
63018.2        0.7467         3.94789     6.8537     1.73604     0.0606602      10132 
63026.4        0.74675        3.94867     6.8543     1.73585     0.0606363      10130 
63041.7        0.7468         3.94945     6.8571     1.73622     0.0606123      10128 
63071.3        0.74685        3.95023     6.8603     1.73668     0.0605884      10126 
63079.1        0.7469         3.95101     6.8612     1.73657     0.0605645      10124 
63086.6        0.74695        3.95179     6.8667     1.73762     0.0605406      10122 
63100.2        0.747          3.95257     6.8682     1.73765     0.0605166      10120 
63110          0.74705        3.95335     6.8706     1.73792     0.0604927      10118 
63113          0.7471         3.95413     6.8758     1.73889     0.0604688      10116 
63126.5        0.74715        3.95491     6.8788     1.7393     0.0604449      10114 
63162.9        0.7472         3.9557     6.8824     1.73987     0.060421       10112 
63168.9        0.74725        3.95648     6.8836     1.73983     0.0603971      10110 
63172.9        0.7473         3.95726     6.8842     1.73964     0.0603732      10108 
63177.7        0.74735        3.95804     6.8848     1.73944     0.0603494      10106 
63217.7        0.7474         3.95883     6.886      1.7394     0.0603255      10104 
63220.4        0.74745        3.95961     6.8868     1.73926     0.0603016      10102 
63232.6        0.7475         3.9604     6.8878     1.73917     0.0602777      10100 
63249.2        0.74755        3.96118     6.8879     1.73885     0.0602539      10098 
63259.7        0.7476         3.96197     6.8882     1.73858     0.06023        10096 
63265.8        0.74765        3.96275     6.889      1.73844     0.0602061      10094 
63268          0.7477         3.96354     6.8894     1.7382     0.0601823      10092 
63283.4        0.74775        3.96432     6.8898     1.73795     0.0601584      10090 
63318.5        0.7478         3.96511     6.891      1.73791     0.0601346      10088 
63327.3        0.74785        3.96589     6.8922     1.73787     0.0601108      10086 
63340.6        0.7479         3.96668     6.8928     1.73767     0.0600869      10084 
63348.7        0.74795        3.96747     6.8929     1.73736     0.0600631      10082 
63407.9        0.748          3.96825     6.8932     1.73709     0.0600393      10080 
63409.7        0.74805        3.96904     6.8962     1.7375     0.0600155      10078 
63414.3        0.7481         3.96983     6.8971     1.73738     0.0599917      10076 
63440          0.74815        3.97062     6.8981     1.73729     0.0599678      10074 
63442.1        0.7482         3.97141     6.9019     1.7379     0.059944       10072 
63445.7        0.74825        3.97219     6.902      1.73758     0.0599202      10070 
63456.2        0.7483         3.97298     6.9028     1.73743     0.0598965      10068 
63479.1        0.74835        3.97377     6.9034     1.73724     0.0598727      10066 
63483.3        0.7484         3.97456     6.9054     1.7374     0.0598489      10064 
63505          0.74845        3.97535     6.9064     1.7373     0.0598251      10062 
63516.5        0.7485         3.97614     6.9068     1.73706     0.0598013      10060 
63524.1        0.74855        3.97693     6.9098     1.73747     0.0597776      10058 
63548.4        0.7486         3.97772     6.9116     1.73758     0.0597538      10056 
63571.1        0.74865        3.97852     6.9125     1.73746     0.05973        10054 
63593.6        0.7487         3.97931     6.9139     1.73746     0.0597063      10052 
63619.8        0.74875        3.9801     6.9154     1.73749     0.0596825      10050 
63620.4        0.7488         3.98089     6.9159     1.73727     0.0596588      10048 
63640.4        0.74885        3.98168     6.9187     1.73763     0.059635       10046 
63659.4        0.7489         3.98248     6.9227     1.73829     0.0596113      10044 
63715.8        0.74895        3.98327     6.9232     1.73807     0.0595876      10042 
63718.9        0.749          3.98406     6.9288     1.73913     0.0595638      10040 
63752.5        0.74905        3.98486     6.9308     1.73928     0.0595401      10038 
63777          0.7491         3.98565     6.9311     1.73901     0.0595164      10036 
63778.6        0.74915        3.98645     6.9322     1.73894     0.0594927      10034 
63780.2        0.7492         3.98724     6.9325     1.73867     0.059469       10032 
63793.5        0.74925        3.98804     6.9335     1.73858     0.0594453      10030 
63801.3        0.7493         3.98883     6.936      1.73886     0.0594216      10028 
63869.3        0.74935        3.98963     6.9363     1.73858     0.0593979      10026 
63910.5        0.7494         3.99042     6.9366     1.73831     0.0593742      10024 
63911.6        0.74945        3.99122     6.9369     1.73804     0.0593505      10022 
63931.5        0.7495         3.99202     6.9371     1.73774     0.0593268      10020 
63936.3        0.74955        3.99281     6.9385     1.73775     0.0593031      10018 
63951.2        0.7496         3.99361     6.9397     1.7377     0.0592795      10016 
63965.5        0.74965        3.99441     6.9446     1.73858     0.0592558      10014 
63967.7        0.7497         3.99521     6.9458     1.73853     0.0592321      10012 
63984.5        0.74975        3.996      6.9482     1.73879     0.0592085      10010 
63987.2        0.7498         3.9968     6.9485     1.73851     0.0591848      10008 
63990.6        0.74985        3.9976     6.9491     1.73832     0.0591612      10006 
64006.4        0.7499         3.9984     6.9631     1.74147     0.0591375      10004 
64008.9        0.74995        3.9992     6.9646     1.7415     0.0591139      10002 
64018.1        0.75           4          6.965      1.74125     0.0590903      10000 
64029.3        0.75005        4.0008     6.968      1.74165     0.0590666      9998  
64032.1        0.7501         4.0016     6.9696     1.7417     0.059043       9996  
64048.2        0.75015        4.0024     6.9726     1.7421     0.0590194      9994  
64061          0.7502         4.0032     6.9728     1.74181     0.0589958      9992  
64140.8        0.75025        4.004      6.9734     1.74161     0.0589722      9990  
64148.9        0.7503         4.00481     6.9737     1.74133     0.0589486      9988  
64151.5        0.75035        4.00561     6.974      1.74106     0.0589249      9986  
64186.5        0.7504         4.00641     6.9742     1.74076     0.0589014      9984  
64193.2        0.75045        4.00721     6.9807     1.74203     0.0588778      9982  
64218.2        0.7505         4.00802     6.9809     1.74173     0.0588542      9980  
64232.6        0.75055        4.00882     6.9811     1.74144     0.0588306      9978  
64255.8        0.7506         4.00962     6.9813     1.74114     0.058807       9976  
64301.7        0.75065        4.01043     6.9819     1.74094     0.0587834      9974  
64312.1        0.7507         4.01123     6.9825     1.74074     0.0587599      9972  
64346.5        0.75075        4.01204     6.9831     1.74054     0.0587363      9970  
64357.5        0.7508         4.01284     6.9852     1.74071     0.0587128      9968  
64382.6        0.75085        4.01365     6.9854     1.74041     0.0586892      9966  
64386.1        0.7509         4.01445     6.9856     1.74011     0.0586657      9964  
64397.2        0.75095        4.01526     6.9862     1.73991     0.0586421      9962  
64398          0.751          4.01606     6.9864     1.73961     0.0586186      9960  
64406.3        0.75105        4.01687     6.9868     1.73936     0.058595       9958  
64445.9        0.7511         4.01768     6.9871     1.73909     0.0585715      9956  
64453.5        0.75115        4.01849     6.9881     1.73899     0.058548       9954  
64493.1        0.7512         4.01929     6.9887     1.73879     0.0585245      9952  
64497.7        0.75125        4.0201     6.9899     1.73874     0.0585009      9950  
64500.6        0.7513         4.02091     6.9929     1.73913     0.0584774      9948  
64503.2        0.75135        4.02172     6.9941     1.73908     0.0584539      9946  
64513.5        0.7514         4.02253     6.9943     1.73878     0.0584304      9944  
64522.8        0.75145        4.02334     6.9951     1.73863     0.0584069      9942  
64526.9        0.7515         4.02414     6.9972     1.7388     0.0583834      9940  
64543.7        0.75155        4.02495     6.9977     1.73858     0.05836        9938  
64544.5        0.7516         4.02576     6.9989     1.73853     0.0583365      9936  
64559          0.75165        4.02658     7.0003     1.73852     0.058313       9934  
64561.6        0.7517         4.02739     7.0017     1.73852     0.0582895      9932  
64565.5        0.75175        4.0282     7.0029     1.73847     0.058266       9930  
64600.9        0.7518         4.02901     7.0034     1.73824     0.0582426      9928  
64623          0.75185        4.02982     7.0049     1.73827     0.0582191      9926  
64656.8        0.7519         4.03063     7.0051     1.73797     0.0581957      9924  
64684.6        0.75195        4.03145     7.006      1.73784     0.0581722      9922  
64703.9        0.752          4.03226     7.0066     1.73764     0.0581488      9920  
64710.5        0.75205        4.03307     7.007      1.73739     0.0581253      9918  
64729.7        0.7521         4.03388     7.0071     1.73706     0.0581019      9916  
64742.3        0.75215        4.0347     7.0083     1.73701     0.0580785      9914  
64751.4        0.7522         4.03551     7.0089     1.73681     0.058055       9912  
64764          0.75225        4.03633     7.0137     1.73764     0.0580316      9910  
64773.4        0.7523         4.03714     7.0143     1.73744     0.0580082      9908  
64775.7        0.75235        4.03796     7.0187     1.73818     0.0579848      9906  
64810.7        0.7524         4.03877     7.0191     1.73793     0.0579614      9904  
64858.9        0.75245        4.03959     7.0196     1.7377     0.057938       9902  
64895          0.7525         4.0404     7.0308     1.74012     0.0579146      9900  
64937.2        0.75255        4.04122     7.0318     1.74002     0.0578912      9898  
64943.8        0.7526         4.04204     7.0342     1.74026     0.0578678      9896  
64978.5        0.75265        4.04285     7.035      1.74011     0.0578444      9894  
64983.6        0.7527         4.04367     7.0356     1.7399     0.057821       9892  
65007.7        0.75275        4.04449     7.0363     1.73973     0.0577977      9890  
65052.9        0.7528         4.04531     7.0367     1.73947     0.0577743      9888  
65066.7        0.75285        4.04613     7.0369     1.73917     0.0577509      9886  
65079.6        0.7529         4.04694     7.0379     1.73907     0.0577276      9884  
65121.1        0.75295        4.04776     7.038      1.73874     0.0577042      9882  
65130.5        0.753          4.04858     7.0388     1.73858     0.0576809      9880  
65166.6        0.75305        4.0494     7.0396     1.73843     0.0576575      9878  
65170.4        0.7531         4.05022     7.0431     1.73894     0.0576342      9876  
65177.6        0.75315        4.05104     7.0458     1.73926     0.0576109      9874  
65187.4        0.7532         4.05186     7.0479     1.73942     0.0575875      9872  
65194.8        0.75325        4.05268     7.0509     1.73981     0.0575642      9870  
65199.4        0.7533         4.05351     7.0521     1.73975     0.0575409      9868  
65224.9        0.75335        4.05433     7.0623     1.74192     0.0575176      9866  
65232.4        0.7534         4.05515     7.0628     1.74169     0.0574942      9864  
65241.8        0.75345        4.05597     7.0633     1.74146     0.0574709      9862  
65245.3        0.7535         4.0568     7.0637     1.7412     0.0574476      9860  
65249.3        0.75355        4.05762     7.064      1.74092     0.0574243      9858  
65254.3        0.7536         4.05844     7.0653     1.74089     0.057401       9856  
65276.4        0.75365        4.05927     7.0657     1.74064     0.0573778      9854  
65280.6        0.7537         4.06009     7.0675     1.74073     0.0573545      9852  
65293.5        0.75375        4.06091     7.0679     1.74047     0.0573312      9850  
65296.8        0.7538         4.06174     7.0683     1.74022     0.0573079      9848  
65304.6        0.75385        4.06256     7.0689     1.74001     0.0572846      9846  
65317.1        0.7539         4.06339     7.0699     1.7399     0.0572614      9844  
65374.4        0.75395        4.06421     7.0713     1.73989     0.0572381      9842  
65378.9        0.754          4.06504     7.0719     1.73969     0.0572149      9840  
65386.7        0.75405        4.06587     7.0725     1.73948     0.0571916      9838  
65391.4        0.7541         4.06669     7.0767     1.74016     0.0571684      9836  
65404.4        0.75415        4.06752     7.0781     1.74015     0.0571451      9834  
65407.9        0.7542         4.06835     7.0786     1.73992     0.0571219      9832  
65436.5        0.75425        4.06918     7.0789     1.73964     0.0570987      9830  
65481.5        0.7543         4.07       7.0791     1.73933     0.0570754      9828  
65538          0.75435        4.07083     7.089      1.74141     0.0570522      9826  
65568.8        0.7544         4.07166     7.0904     1.7414     0.057029       9824  
65573.5        0.75445        4.07249     7.0906     1.7411     0.0570058      9822  
65586.7        0.7545         4.07332     7.0914     1.74094     0.0569826      9820  
65610.8        0.75455        4.07415     7.092      1.74073     0.0569594      9818  
65622.9        0.7546         4.07498     7.093      1.74062     0.0569362      9816  
65645.4        0.75465        4.07581     7.0966     1.74115     0.056913       9814  
65654          0.7547         4.07664     7.099      1.74138     0.0568898      9812  
65656.6        0.75475        4.07747     7.1002     1.74132     0.0568666      9810  
65663.7        0.7548         4.0783     7.1013     1.74124     0.0568434      9808  
65692.1        0.75485        4.07914     7.1019     1.74103     0.0568202      9806  
65701.8        0.7549         4.07997     7.1039     1.74117     0.0567971      9804  
65726.9        0.75495        4.0808     7.1063     1.7414     0.0567739      9802  
65759.3        0.755          4.08163     7.1085     1.74158     0.0567507      9800  
65798.9        0.75505        4.08247     7.1113     1.74191     0.0567276      9798  
65800.6        0.7551         4.0833     7.1117     1.74166     0.0567044      9796  
65804.5        0.75515        4.08413     7.1141     1.74189     0.0566813      9794  
65805.6        0.7552         4.08497     7.1143     1.74158     0.0566581      9792  
65888.3        0.75525        4.0858     7.1233     1.74343     0.056635       9790  
65907.9        0.7553         4.08664     7.1234     1.7431     0.0566119      9788  
65927          0.75535        4.08747     7.1262     1.74342     0.0565887      9786  
65947.4        0.7554         4.08831     7.1268     1.74322     0.0565656      9784  
65950.5        0.75545        4.08914     7.1303     1.74371     0.0565425      9782  
65990.7        0.7555         4.08998     7.1348     1.74446     0.0565194      9780  
66016.2        0.75555        4.09082     7.135      1.74415     0.0564963      9778  
66023.1        0.7556         4.09165     7.1353     1.74387     0.0564732      9776  
66023.7        0.75565        4.09249     7.1365     1.7438     0.0564501      9774  
66049.7        0.7557         4.09333     7.1377     1.74374     0.056427       9772  
66062.1        0.75575        4.09417     7.1389     1.74368     0.0564039      9770  
66062.5        0.7558         4.095      7.1401     1.74361     0.0563808      9768  
66081.5        0.75585        4.09584     7.1415     1.7436     0.0563577      9766  
66093.2        0.7559         4.09668     7.1425     1.74348     0.0563346      9764  
66150.3        0.75595        4.09752     7.152      1.74545     0.0563116      9762  
66154          0.756          4.09836     7.1534     1.74543     0.0562885      9760  
66180.1        0.75605        4.0992     7.154      1.74522     0.0562654      9758  
66183.3        0.7561         4.10004     7.1555     1.74523     0.0562424      9756  
66189.1        0.75615        4.10088     7.1559     1.74497     0.0562193      9754  
66196          0.7562         4.10172     7.1567     1.7448     0.0561963      9752  
66206.8        0.75625        4.10256     7.1583     1.74484     0.0561732      9750  
66226.6        0.7563         4.10341     7.1608     1.74509     0.0561502      9748  
66242.4        0.75635        4.10425     7.1636     1.74541     0.0561272      9746  
66269.9        0.7564         4.10509     7.1648     1.74535     0.0561041      9744  
66276.5        0.75645        4.10593     7.1683     1.74584     0.0560811      9742  
66291.2        0.7565         4.10678     7.1689     1.74563     0.0560581      9740  
66294.2        0.75655        4.10762     7.1704     1.74563     0.0560351      9738  
66366.8        0.7566         4.10846     7.1722     1.74571     0.0560121      9736  
66380.2        0.75665        4.10931     7.1723     1.74538     0.0559891      9734  
